id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune
406,ric4live,EricE,"@ENGIEpartSAV Bonjour, avez-vous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? Merci",[],2024-01-14 20:24:56,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
407,ricardo54060778,ricardo ricardo,@ENGIEpartFR    service déplorable   ...  impossible  d'envoyer un mail   .... trés mecontent,[],2024-05-13 13:32:47,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
408,romuald_08,Romu l'ardennais 🐗🐗,Sans eau chaude sanitaire depuis plus d’une semaine dans la résidence et personne ne réagit chez #foncia et @ENGIEgroup @ENGIEpartFR !! Un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! Que faire ? Cc @RVM_Radio @carolegamelin @CPVA,[],2024-02-21 19:39:59,+01:00,False,False,False,False,False,False,False,True,False,False,False,False
409,ronaldimike,ronaldimike,@ENGIEpartFR  impossible de vous contacter par mail à chaque fois erreur dans votre formulaire!! possible d'avoir une adresse mail ??? ça commence à me saouler vos arnaques !,[],2025-03-03 16:24:10,+01:00,False,False,False,False,False,False,False,False,True,True,False,False
410,saintjammes,SaintJammes,"@ENGIEpartFR dites , j'agis avec engie, vous voulez pass réparer ma clim, ça fait des mois que j'attends et que je rappelle sans résultat..... Bravo l'action...",[],2024-01-31 12:07:50,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
410,saintjammes,SaintJammes,"@ENGIEpartFR +50% d'augmentation de l'électricité sans prévenir, chapeau bas!!!! Je vais changer de suite",[],2024-10-31 00:29:39,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
411,sebaastr,seb,@ENGIEpartFR hello la team . Bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . Merci,[],2025-02-24 07:21:48,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
412,selimelamouri,💡 Sélim El Amouri,"Super déçu du service d'@ENGIEpartFR censée revenir vers nous pour des travaux sur une chaudière, depuis une semaine... Résultat, pas de chauffage, pas d'eau chaude... la galère... https://t.co/ReEnNl11qV",['https://t.co/ReEnNl11qV'],2024-10-04 10:05:59,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
413,snoop_ahahah,snoop,"@ENGIEpartFR ma voisine a reçu un appel téléphonique d'un homme du 0377182277 qui lui notifie son adresse et le fait qu'elle soit propriétaire mais lui répondant qu'elle n'est que locataire il lui raccroche au nez, c'est votre façon de faire ou bien ?",[],2024-03-12 13:23:28,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
414,sowoju_,i want to see bts,vraiment @ENGIEpartFR je vous souhaite des mauvais rêves ! comment ça vous nous retirez près de 900€ pour aucune raison? c’est ça vous faites sur votre temps libre?,[],2023-12-29 13:16:46,+01:00,False,False,False,False,False,False,False,False,False,False,False,True
415,srkaddict,dominique bergamasco,"@ENGIEgroup Vous êtes trop forts: suite à mon déménagement, vous m’envoyez une nouvelle tarification mensuelle incluant le gaz…  que  je  n’ai  plus!",[],2025-01-25 18:16:12,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
415,srkaddict,dominique bergamasco,@ENGIEpartFR Vous m’avez ponctionnée de 3 mois d’électricité et de gaz pour un logement que je n’occupe plus depuis le 31 octobre,[],2024-02-09 08:11:50,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
417,theoalrd,Théo Alrd,"@ENGIEpartFR @GRDF \n\nALERTE NE PAS CHOISIR CETTE ENTREPRISE POUR LE CHANGEMENT DE GAZ OBLIGATOIRE !\nNous sommes privés d’eau chaude et de chauffage depuis ce vendredi 23/03 à 16h , il fait 16° chez moi.\nGRDF mandate cette entreprise pour effectuer les réglages nécessaire https://t.co/2t0OgFnZA4",['https://t.co/2t0OgFnZA4'],2024-01-09 08:17:31,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
418,thepatriots67,Halil,"@ENGIEgroup @EmmanuelMacron #Gaz monsieur le président de la république, j'ai reçu cette facture de gaz pour deux mois n'est ce pas exagérer ? Aidez moi merci d'avance. https://t.co/wtzOYm7jIi",['https://t.co/wtzOYm7jIi'],2024-06-05 10:31:09,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
419,thermsdorff,Thomas Hermsdorff,@ENGIEpartFR @laudpsr Réponse du SAV d'Engie : on vous recontactera pour planifier un dépannage... Je fais comment avec un bébé et sans chauffage ?,[],2024-12-17 11:48:38,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
420,tiredandtiring,Cassou,@ENGIEpartFR c’est normal de résilier mon contrat 4 jours en avance alors que je suis encore dans l’appart ? Et comme par hasard impossible de vous joindre ! Merci vraiment quel service !,[],2024-04-24 08:08:02,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
421,tom37540,tOji-GeEk,@ENGIEpartSAV Bonjour je viens de consulter ma consommation sur l’application mais je pense qu’il y a un problème. Pourriez vous me contacter svp? Merci,[],2024-10-21 16:52:42,+02:00,False,False,False,False,False,False,False,True,False,False,False,False
422,toundra69,Toundra🔺,"@ENGIEpartSAV Bj, j'ai essayé de réglé son radiateur, il n'y a pas de mode d'emploi et j'ai pu enlever quelques pre-reglages, jai tout mis sur 15, il fait 17 degrés chez elle, je lui ai dit de tenir deux jours pour voir si ça change sa consommation journalière. D'ici lundi je vous contact, thx",[],2024-02-28 16:48:46,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
423,tutus_rayan,Tutus,@ENGIEpartFR Attention arnaque chez ENGIE facture annuelle qui ne correspond pas à la consommation. Incapable de m’expliquer d’où vient le problème.,[],2025-01-29 11:05:24,+01:00,False,False,False,False,True,False,False,True,False,False,False,False
424,twitonyo1,twitonyo,On aime @ENGIEpartFR et ses calculs douteux pour des hausses avant Noël. 4ans sans rien changer. Mais « ma conso augmente » trop fort,[],2024-12-03 18:40:25,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
425,typhlrs,Typh,"@ENGIEgroup vous la, vous commencez à me fanez le cul",[],2024-10-07 13:45:11,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
425,typhlrs,Typh,"@zeze02fc @ENGIEpartFR Oui, j’ai mon relevé de compte et tout. Et la ils viennent pas remettre je suis en train de serrer, je suis chez moi en doudoune et je tremble de froid",[],2024-01-27 15:16:11,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
425,typhlrs,Typh,"J’ai ma fille de 3 ans dans mon appartement, à 12 degrés parce que vous savez pas faire des contrats !!!! Bande de merde @ENGIEpartFR",[],2024-01-27 15:20:33,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
425,typhlrs,Typh,"@ENGIEpartSAV Bravo Engie ! Je paie mes factures et on me ferme mon compteur Gaz. Et je parle pas de l’irrespect de votre vieux monsieur qui viens au porte, il parle au gens comme des chiens. \nEmbauchez du personnel bien plus poli, et soyez plus compétent !",[],2024-12-30 16:40:08,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
426,uncletonton,#Polémique Gratuite,@ENGIEpartFR une simple question dans vos factures il y a les frais de la gestion de votre appli mobile et votre site internet pour connaître notre consommation ? Si oui vous me devez un gros geste commercial. Parce que sur les deux impossible de s'informer\n#Engie https://t.co/EYtCx6vu0G,['https://t.co/EYtCx6vu0G'],2024-09-16 16:47:34,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
427,vahe_thomas,Thomas Vahé,"@ENGIEpartFR Bonjour, Impossible de me connecter à l'espace https://t.co/qRsnBOlwMu pour devenir client. Message d'erreur en PJ. Mon adresse IP est 5.149.182.50 Cdt https://t.co/k7hnzB0yzI","['https://t.co/qRsnBOlwMu', 'https://t.co/k7hnzB0yzI']",2024-07-01 21:32:28,+02:00,False,False,False,False,False,False,False,False,True,True,False,False
427,vahe_thomas,Thomas Vahé,"@ENGIEpartSAV Bonjour, Impossible de me connecter au site https://t.co/qRsnBOlwMu pour devenir client. Ci-dessous le message d'erreur. Mon adresse IP est 5.149.182.50 Cdt https://t.co/mcCvxa0ILH","['https://t.co/qRsnBOlwMu', 'https://t.co/mcCvxa0ILH']",2024-10-17 09:52:12,+02:00,False,False,False,False,False,False,False,False,True,True,False,False
427,vahe_thomas,Thomas Vahé,@ENGIEpartSAV \n\nImpossible de me connecter à l espace client. Vous utiliser le WAF d' AWS CloudFront. \nMon adresse IP se trouve dans le range 5.149.176.0/20 ASN47548\nMerci de vérifier les logs du WAF. Les objets HostingProviderList ou AWSManagedIPReputationList nous filtrent.,[],2025-01-01 11:38:30,+01:00,False,False,False,False,False,False,False,False,False,True,False,False
428,valeriegomichon,Valérie Gomichon,@ENGIEpartFR 68€ que vous me devez depuis début octobre on en parle? @courbet_julien il serait temps de vous pencher sur cette société !,[],2024-02-28 20:39:01,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
429,venries,Fabien Venries,Pas de problème @ENGIEpartFR les hausses de tarif d’abonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse d’abonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?,[],2024-04-05 10:11:41,+02:00,False,False,False,False,True,False,False,True,False,False,False,False
429,venries,Fabien Venries,"@ENGIEpartFR 1€/jour l’abonnement de gaz, passage de 252€/an en 2022 a 365€ en 2024 soit +44% comment arrivez vous à justifier cette hausse en 2 ans ?",[],2024-05-22 13:09:05,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
430,vero_absl,vbk🌟 🌹,"@ENGIEpartFR dites messieurs, dames, de ENGIE, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? Sans deconner",[],2025-02-19 12:08:38,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
431,vince_b29,Vincent Beck,@ENGIEpartFR Ça ne vous dérange pas de me placer 43% d'augmentation sur le kWh en deux mois? Deux appels avec vos conseillers bien éduqués pour répondre de manière évasive. 😡😡\n#électricité\n#consommateur\n#énergie\n#engie\n#arnaque\n@UFCquechoisir https://t.co/CmfZ7dFUrM,['https://t.co/CmfZ7dFUrM'],2024-05-24 16:34:44,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
432,vince_thouvenin,thouvenin,@ENGIEpartFR mon syndic de copropriété sergic en est à vous mettre en demeure car votre agence d'Amiens n'intervient pas malgré deux semaines de relances pour avoir DE L'EAU CHAUDE ! EN PLEIN HIVER C'EST SCANDALEUX  !,[],2025-02-25 14:00:52,+01:00,False,False,False,True,True,False,False,False,False,False,False,False
432,vince_thouvenin,thouvenin,@ENGIEpartSAV deux mois sans eau chaude !!! Même en mettant en demeure votre agence d'Amiens aucune réponse de vos services ! #arnaqueengie,[],2024-02-07 23:50:54,+01:00,False,False,False,False,False,False,False,False,False,False,False,True
432,vince_thouvenin,thouvenin,"@ENGIEpartSAV retour de votre technicien ""vous n'avez pas d'eau chaude car vos mousseurs sont entartrés, ça crée des problème de pression "" l'intégralité de la robinetterie a deux ans, refaite à neuf. Vous ne respectez pas vos clients...",[],2024-09-30 22:29:37,+02:00,False,False,False,False,True,False,False,True,False,False,False,False
432,vince_thouvenin,thouvenin,@ENGIEpartSAV Vous n'êtes pas capables de tenir vos engagements contractuels et laissez délibérément des foyers sans eaux chaudes !,[],2024-11-18 05:38:14,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
433,voyager_ytb,Chris L’Europeen,@ENGIEpartFR @ademe Voilà une facture de régularisation venant de vous !!! Merci de me mettre limite à la rue !!! https://t.co/9PKIHsO2td,['https://t.co/9PKIHsO2td'],2024-02-13 12:32:58,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),@ENGIEpartFR Engie bonsoir !! Depuis le mois de mai votre application et votre site et votre application sont  inaccessibles . Quand comptez vous régler le problème ??? ( Ne me demandez pas de vous contactez via tél ou en pv ) https://t.co/SqLNmGdy5W,['https://t.co/SqLNmGdy5W'],2024-01-04 09:33:30,+01:00,False,False,False,False,True,False,False,True,False,False,False,False
434,vr54110,Cy Ga (vr54110),@ENGIEpartFR Pour pouvoir en profiter faudrait déjà qu'on puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai ( On est plusieurs à attendre que ça refonctionne) Veuillez me dire quand ceci sera réglé ici et pas en privé,[],2025-02-26 14:39:12,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),@ENGIEpartSAV @NHMITHA La même réponse dès qu'on vous pose une question. Sinon votre site et application ont prévu de refonctionner quand ?? En vous attentant un procès ça devrait fonctionner ?? https://t.co/bRPec67Bpa,['https://t.co/bRPec67Bpa'],2024-05-31 07:27:48,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartFR Pour cela faudrait que votre site marche, impossible de se connecter depuis plus d'1 mois",[],2024-01-22 15:20:26,+01:00,False,False,False,False,False,False,False,False,False,True,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartSAV Vous avez toujours pas compris , ma référence client est sur votre site !!!",[],2024-01-21 18:30:40,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartSAV @ENGIEpartSAV veuillez dénier à me répondre, je ne reçois plus de courrier pour avoir accès à mes références clients . Et je ne vous contacterais pas par DM. Je vous informe que j'ai prévenu une association de consommateurs ainsi qu'une émission télé qui règle les litiges",[],2024-03-05 22:52:30,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartFR Engie bonjour, pour en profiter faudrait que votre site web et application soient accessibles. Depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas. Merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs",[],2024-04-17 21:10:10,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
434,vr54110,Cy Ga (vr54110),@ENGIEpartFR Sinon votre application est censé refonctionner quand ?? Ça fait 1 mois et demi qu'elle est inaccessible !!!,[],2024-12-16 16:21:03,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartFR @VilleVillepinte @SIbarrart Coucou\n@ENGIEpartFR\n, quand est-ce que vous comptez régler les problèmes de votre site et application depuis mai ? J'aimerais consulter mes http://factures. Et non je vous contacte pas en DM et donner mes données clients car elles sont sur votre site et je ne les connais pas https://t.co/38fIcXzfvX",['https://t.co/38fIcXzfvX'],2025-02-24 11:43:02,+01:00,False,False,False,False,True,False,False,True,False,False,False,False
434,vr54110,Cy Ga (vr54110),"@ENGIEpartFR @ENGIEpartFR\n bonjour, vous régler quand vos problèmes d'application et de site ? Je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter !!!! https://t.co/chtgCdX5a1",['https://t.co/chtgCdX5a1'],2024-10-17 08:20:19,+02:00,False,False,False,False,True,False,False,True,False,False,False,False
